epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,135.292,2.52684,6.11567,0.01014,0,0,0,0,1.64032,6.78124,0.00703,8.866e-05,8.866e-05,8.866e-05
2,314.993,2.49793,5.91759,0.00812,0,0,0,0,1.61797,6.68527,0.00688,0.000179823,0.000179823,0.000179823
